L,β,e,c,m,χ,U
16,0.6636532663316583,-1.949571875,0.20165224953188196,0.98605966796875,0.02783192275560408,0.6664462334527564
16,0.6686733668341709,-1.9517958984375,0.195017749694693,0.9867001953125,0.026598323914711133,0.6664578063560083
16,0.6736934673366834,-1.9538779296875,0.18962814193375532,0.987307421875,0.02546106155115707,0.6664684907254165
16,0.678713567839196,-1.9559642578125,0.18368928356002068,0.98791337890625,0.024136074839166983,0.6664802360431594
16,0.6837336683417086,-1.9578359375,0.1778214017067718,0.988446875,0.02315349382902776,0.6664894149862548
16,0.6887537688442211,-1.959741015625,0.1713617664914211,0.9890119140625,0.021696586100541263,0.6665017551536261
16,0.6937738693467337,-1.96151875,0.1652998705985372,0.9895150390625,0.020693795447341578,0.6665106752421965
16,0.6987939698492462,-1.96325859375,0.1592304228716627,0.990015625,0.019488581072715675,0.6665208154071818
16,0.7038140703517588,-1.964821484375,0.1537880679972855,0.99046201171875,0.01863626460816271,0.6665283184740891
16,0.7088341708542714,-1.9664517578125,0.14861287524418781,0.99092001953125,0.017722089137872016,0.6665361299198969
16,0.7138542713567839,-1.967903125,0.1438501032638718,0.99132958984375,0.016871194171142488,0.6665432958111437
16,0.7188743718592965,-1.9692765625,0.1405584030866897,0.99171435546875,0.016230416970679118,0.6665488758122304
16,0.723894472361809,-1.9706009765625,0.13626342954505535,0.99209140625,0.01549943845631692,0.6665550304930399
16,0.7289145728643216,-1.97186015625,0.13181973581948006,0.99243994140625,0.01479508249927011,0.6665608639526566
16,0.7339346733668342,-1.9730669921875,0.12687296519648508,0.99278388671875,0.013978018905453842,0.6665674126151361
16,0.7389547738693467,-1.9741984375,0.12351671843685008,0.99309677734375,0.013406324919075861,0.6665721537070255
16,0.7439748743718593,-1.975253125,0.12039619040701281,0.9933923828125,0.012894055395197614,0.6665764356843082
16,0.7489949748743718,-1.9763974609375,0.11543158016209362,0.9937103515625,0.01219477654149805,0.6665819291803228
16,0.7540150753768844,-1.9774056640625,0.11229182062366287,0.9939826171875,0.011788447901317145,0.6665853713258645
16,0.759035175879397,-1.9783740234375,0.10825641235186234,0.994255078125,0.01113228397928938,0.6665903900556821
16,0.7640552763819095,-1.9793044921875,0.1046897158436248,0.99451044921875,0.010647397506183603,0.6665942218614365
16,0.7690753768844221,-1.9801841796875,0.10132679424698289,0.99475380859375,0.010158632889621353,0.6665980185083376
16,0.7740954773869346,-1.981037890625,0.09810486431430537,0.99498447265625,0.009733338754570518,0.6666013402463246
16,0.7791155778894472,-1.981875390625,0.09493010290092856,0.99521494140625,0.009326940362824282,0.6666045083969868
16,0.7841356783919597,-1.9826095703125,0.09213717302087147,0.9954140625,0.008909620225701936,0.6666076580517817
16,0.7891557788944724,-1.9833513671875,0.08865666294648135,0.9956169921875,0.008475527410153293,0.6666109078318689
16,0.794175879396985,-1.9840111328125,0.08672228104640596,0.99579521484375,0.008185261186078192,0.6666131673048746
16,0.7991959798994975,-1.984641015625,0.08478279296328135,0.995965625,0.00792782401940828,0.6666152012727211
16,0.8042160804020101,-1.98528515625,0.08136717802659149,0.996140625,0.007503040275990262,0.6666182550379691
16,0.8092361809045227,-1.9858923828125,0.07934101037074612,0.9963029296875,0.007264036258772271,0.6666201132740128
16,0.8142562814070352,-1.986507421875,0.07718605393794793,0.99646513671875,0.007021969135251196,0.6666219639347781
16,0.8192763819095478,-1.9871037109375,0.07430803924416118,0.9966275390625,0.006675671505262724,0.6666244328294193
16,0.8242964824120603,-1.9876333984375,0.07228319017497618,0.9967677734375,0.006427102294601002,0.6666262593343509
16,0.8293165829145729,-1.988131640625,0.07021300894052032,0.99690078125,0.006209638792732076,0.6666278824979054
16,0.8343366834170854,-1.98864921875,0.06714989289226331,0.99704326171875,0.005826136850859005,0.666630479064589
16,0.839356783919598,-1.989125390625,0.06515541415812537,0.997169921875,0.00560375938120238,0.6666320795857935
16,0.8443768844221106,-1.98956484375,0.06303317274185409,0.99728603515625,0.0053764974956282555,0.66663368501376
16,0.8493969849246231,-1.9900041015625,0.06146024203957129,0.99740048828125,0.005205584618922575,0.6666349319714124
16,0.8544170854271357,-1.9904037109375,0.059391618923651086,0.99750830078125,0.004979262861914796,0.6666364910440112
16,0.8594371859296482,-1.990807421875,0.0576659132038892,0.9976146484375,0.004788087067967076,0.6666378237966504
16,0.8644572864321608,-1.9911654296875,0.05569787610905401,0.99770947265625,0.004587807669521966,0.6666391902673023
16,0.8694773869346734,-1.991539453125,0.05402590484999227,0.997808203125,0.0044111815257328706,0.6666404059571986
16,0.8744974874371859,-1.9918771484375,0.05251745024385668,0.99789833984375,0.004245735296658514,0.6666415399168286
16,0.8795175879396985,-1.992222265625,0.05070546613729544,0.99798916015625,0.004073855111148412,0.6666427000165274
16,0.884537688442211,-1.9925265625,0.049574856768301735,0.998069140625,0.003942694665136089,0.6666436055721843
16,0.8895577889447236,-1.9928236328125,0.04796863684943761,0.99814580078125,0.003795031773531416,0.6666445972386698
16,0.8945778894472362,-1.9931220703125,0.04652112691529085,0.99822490234375,0.0036466662679046843,0.6666455802496563
16,0.8995979899497487,-1.9934080078125,0.04505948475450903,0.99830029296875,0.003494476671650379,0.6666465734467042
16,0.9046180904522613,-1.993677734375,0.043331505701355535,0.99837216796875,0.003329425863322532,0.6666476282225169
16,0.9096381909547738,-1.9939546875,0.04174280057906949,0.99844404296875,0.003183372631184541,0.6666485638016436
16,0.9146582914572864,-1.994212109375,0.040359140814260515,0.9985115234375,0.0030469967275395266,0.6666494350758708
16,0.919678391959799,-1.9944572265625,0.03902126400195594,0.99857509765625,0.0029282394318405525,0.6666501993534572
16,0.9246984924623115,-1.99467578125,0.03795688193416072,0.9986314453125,0.0028321227579093645,0.6666508286803942
16,0.9297185929648242,-1.9948798828125,0.036851722735776166,0.99868583984375,0.002716803227067786,0.6666515542845161
16,0.9347386934673367,-1.9950904296875,0.0357790257637932,0.99873994140625,0.002624221750313335,0.6666521496199118
16,0.9397587939698493,-1.9952958984375,0.034490003018722674,0.9987935546875,0.002517967141844102,0.6666528159780045
16,0.9447788944723619,-1.995498046875,0.0333816368559996,0.99884658203125,0.0024079713659721264,0.6666534895717187
16,0.9497989949748744,-1.995680859375,0.03207150216793215,0.99889365234375,0.0022967376566506064,0.6666541622511502
16,0.954819095477387,-1.9958576171875,0.031325292657558325,0.99893828125,0.0022383505595256806,0.6666545475866019
16,0.9598391959798995,-1.9960162109375,0.030416329564571506,0.9989794921875,0.002159471857366497,0.6666550370770017
16,0.9648592964824121,-1.9961794921875,0.029443292067836538,0.99902236328125,0.002072258828937517,0.6666555648709946
16,0.9698793969849246,-1.9963234375,0.02858684039279826,0.99905947265625,0.001999179044067733,0.6666560121632853
16,0.9748994974874372,-1.9964716796875,0.027618993991780586,0.999096484375,0.0019326874288808265,0.6666564221477046
16,0.9799195979899498,-1.9966185546875,0.027001341860712815,0.9991349609375,0.0018751145085782227,0.6666567807711252
16,0.9849396984924623,-1.9967701171875,0.025963243218230746,0.99917412109375,0.001788878572624512,0.6666572823175225
16,0.9899597989949749,-1.9968990234375,0.025035248743531708,0.9992078125,0.0017045006770247948,0.6666577677113616
16,0.9949798994974874,-1.9970232421875,0.024382861136840295,0.99923876953125,0.001657959362604162,0.6666580561301276
16,1.0,-1.9971369140625,0.023607265002921908,0.99926865234375,0.001598054348237946,0.6666584113503884
32,0.001,-0.00040595703125,2.088531569056722e-6,0.027313818359375,0.00046359794397576447,-0.07206721300695595
32,0.006020100502512562,-0.013875439453125,7.513873513909571e-5,0.025681884765625,0.0023592524787955354,-0.005672394844697282
32,0.011040201005025126,-0.020940771484375,0.0002432615938297736,0.025548828125,0.0043327158803092135,-0.021677422806425373
32,0.016060301507537688,-0.033818212890625,0.000527387083785151,0.0258809326171875,0.006274290400300968,0.0027782726737773933
32,0.02108040201005025,-0.04299306640625,0.0008632434033873715,0.0254964599609375,0.008161923241382492,0.006210068573741734
32,0.026100502512562813,-0.051430322265625,0.0013942176965538646,0.02621279296875,0.010513989995077808,0.004507086054498455
32,0.03112060301507538,-0.062314990234375,0.0019151727640889693,0.0268999755859375,0.013280562653177412,-0.006477225249522434
32,0.03614070351758794,-0.07297783203125,0.0025911477875621997,0.026927880859375,0.015170011757212465,0.014670238455058104
32,0.0411608040201005,-0.0824029296875,0.0035362228066209565,0.02708720703125,0.01781268877200676,-0.010335974867834885
32,0.046180904522613066,-0.0926736328125,0.0043209120267762805,0.027401611328125,0.020341232996620377,0.003104243437656473
32,0.05120100502512563,-0.102154052734375,0.005276448625288932,0.027622607421875,0.022730503362905805,0.013073086421613422
32,0.05622110552763819,-0.112859814453125,0.006290808229808516,0.0279428955078125,0.02597726659901847,-0.012839868880461625
32,0.061241206030150756,-0.1234150390625,0.007631802201105753,0.02835,0.028906861021015594,-8.232350114645293e-5
32,0.06626130653266332,-0.1337927734375,0.00890923307156645,0.02870869140625,0.03214187433588042,-0.009530135901510084
32,0.07128140703517588,-0.143351611328125,0.010476381168355378,0.0292764404296875,0.03516504120780133,0.013211986014207255
32,0.07630150753768844,-0.153750390625,0.011753989752279996,0.0293327880859375,0.038387954395740165,0.0026460502564035204
32,0.081321608040201,-0.165090478515625,0.013737855997511204,0.02994765625,0.04220667333836491,0.014051326884726767
32,0.08634170854271357,-0.175482568359375,0.015329198772804491,0.0302933837890625,0.046580440135735375,-0.0018236660169868024
32,0.09136180904522613,-0.1844451171875,0.017365681859414825,0.0306146240234375,0.05008809064153791,0.0003112936664960708
32,0.09638190954773869,-0.195935302734375,0.01919446617675529,0.030908203125,0.053573650512339935,0.003566744909547226
32,0.10140201005025126,-0.2066921875,0.02134389396406912,0.0313087890625,0.05843158647992858,-0.0006202879204111333
32,0.10642211055276382,-0.216389501953125,0.024038472580479153,0.031705810546875,0.0628097163621177,-0.0031257969789484363
32,0.11144221105527638,-0.228005712890625,0.02630193389391818,0.0321748046875,0.06775109334952095,-0.0032697558848275854
32,0.11646231155778894,-0.23848427734375,0.029034300051413626,0.0327614501953125,0.0722718293694718,0.008836580895744905
32,0.12148241206030151,-0.249444775390625,0.0320601121092718,0.0330597412109375,0.07734928040262559,0.0017181048321078807
32,0.12650251256281406,-0.2599505859375,0.034604343171745475,0.0332921630859375,0.08131252460498695,0.010466679020875058
32,0.13152261306532664,-0.270790283203125,0.037418078227455416,0.0339174072265625,0.0884038839581166,0.012386943286599505
32,0.1365427135678392,-0.282044580078125,0.041055963201358486,0.0345114990234375,0.09512407754588736,0.005450786028896593
32,0.14156281407035176,-0.292738818359375,0.04353418238737016,0.0349957763671875,0.10098011156451209,0.003672477864942625
32,0.14658291457286432,-0.303385693359375,0.04830121133661861,0.035600732421875,0.1084302601579546,-0.0006280445064801299
32,0.15160301507537688,-0.315141015625,0.05126269027545125,0.0360199951171875,0.11508764799490563,0.001453374736727353
32,0.15662311557788944,-0.326616796875,0.054859030197514376,0.036506884765625,0.1221488926600535,-0.0022068341156762372
32,0.161643216080402,-0.33773662109375,0.059684071863152735,0.0371118408203125,0.1298229003487017,0.00496580031966487
32,0.16666331658291458,-0.349187109375,0.06349834488888075,0.0376926025390625,0.13848466882866242,0.0020286318092535005
32,0.17168341708542714,-0.36058388671875,0.06810923223264094,0.0382910400390625,0.1459328945828519,0.00874051945480514
32,0.1767035175879397,-0.372626416015625,0.07355237234411853,0.0389343994140625,0.15566403355486405,0.005557752265265781
32,0.18172361809045226,-0.384475634765625,0.0774314226202842,0.0396546875,0.16701549461610493,5.737970806618531e-5
32,0.18674371859296482,-0.396354443359375,0.08277470824770715,0.0400953125,0.1768966361049109,-0.005433531878249687
32,0.19176381909547738,-0.407858154296875,0.0894723757263124,0.040891357421875,0.18661838083759671,0.007072290654079216
32,0.19678391959798994,-0.420604443359375,0.09392286892072824,0.0416663818359375,0.1993208485453564,0.0002953795072525578
32,0.20180402010050252,-0.43276552734375,0.09993705229090381,0.0423853271484375,0.21221889972353022,-0.0002685726263069732
32,0.20682412060301508,-0.44481533203125,0.10590080045821272,0.0431482177734375,0.2248243410745739,0.000730940244945133
32,0.21184422110552764,-0.45796162109375,0.11191914078311997,0.0439944091796875,0.23869497854381144,0.0038345973269598987
32,0.2168643216080402,-0.470337060546875,0.11979389387429419,0.04479384765625,0.2540001351420652,0.003636106849095211
32,0.22188442211055276,-0.482983203125,0.12611961062490204,0.04613876953125,0.27557705729837073,0.0016595304476765271
32,0.22690452261306532,-0.49584013671875,0.13256964341402772,0.0466291748046875,0.2871823482956344,0.006906162733664067
32,0.23192462311557788,-0.509009521484375,0.14078251561475016,0.047790673828125,0.30595324107779975,0.014617705191614094
32,0.23694472361809046,-0.5214611328125,0.14997194386190393,0.0489164794921875,0.3302442085893994,0.0014846484420971695
32,0.24196482412060302,-0.535744677734375,0.1584858743461564,0.049977294921875,0.350810648609057,0.00963708216195669
32,0.24698492462311558,-0.5491037109375,0.16538709274030197,0.051007861328125,0.37277134907043746,0.00981307208970017
32,0.25200502512562817,-0.56249521484375,0.17519190485818512,0.0520998291015625,0.3950348841014178,0.015394094721176366
32,0.2570251256281407,-0.576532958984375,0.1844660681343723,0.053592041015625,0.4258695705312171,0.016782669129014938
32,0.2620452261306533,-0.590914794921875,0.19476735213326346,0.054537353515625,0.4542603256350565,0.010874709622778811
32,0.26706532663316584,-0.605034228515625,0.20378463603486918,0.0562224609375,0.48678445033648154,0.01759183310828294
32,0.2720854271356784,-0.61954755859375,0.21720059187836405,0.0573724853515625,0.5213781304755455,0.00433678567380702
32,0.27710552763819096,-0.634595849609375,0.22868010696430752,0.05930244140625,0.5682849066550216,0.0019260394293765248
32,0.2821256281407035,-0.649467138671875,0.23977574549596287,0.060839013671875,0.6064656050646589,0.008521981610899121
32,0.2871457286432161,-0.6645994140625,0.25221325269318123,0.062562060546875,0.652935755860029,0.012822178473523738
32,0.29216582914572864,-0.67970185546875,0.26634757034878437,0.0644294921875,0.7001306395849849,0.011707870200616477
32,0.2971859296482412,-0.695579052734375,0.27529346478307887,0.0662786376953125,0.7554421380692448,0.009923019704608738
32,0.30220603015075376,-0.71132021484375,0.2919580197690386,0.06780947265625,0.8059073562307336,0.007157544710616914
32,0.3072261306532663,-0.727457373046875,0.3064188408109862,0.0697671142578125,0.8583897246993104,0.02340401042944018
32,0.3122462311557789,-0.744294384765625,0.324522401203276,0.072833056640625,0.9616482896388747,0.006266993510818497
32,0.31726633165829143,-0.76144853515625,0.33932047925690034,0.0754155029296875,1.0456294735721086,0.010062995290233356
32,0.322286432160804,-0.7786078125,0.3629504975076168,0.0779174072265625,1.1276056804318544,0.01938874096732901
32,0.3273065326633166,-0.795991357421875,0.38190822869360924,0.0808692138671875,1.2440442746738043,0.015602969044953174
32,0.33232663316582917,-0.813926318359375,0.40370765800490654,0.08401328125,1.3419486437102308,0.023792088119573784
32,0.3373467336683417,-0.831679248046875,0.4211929061539219,0.0879122802734375,1.497794291793733,0.024326847123019357
32,0.3423668341708543,-0.85092548828125,0.44195530970044883,0.0926312255859375,1.6842082969561756,0.028062460821193458
32,0.34738693467336684,-0.869935791015625,0.46442700679365373,0.0967126220703125,1.8535312505448358,0.03634002193346586
32,0.3524070351758794,-0.889130078125,0.4892259373016336,0.1008561767578125,2.027562267981596,0.039472900601267846
32,0.35742713567839196,-0.909462060546875,0.5185184486993082,0.1069163330078125,2.3146584974203894,0.044192022748639204
32,0.3624472361809045,-0.929697216796875,0.5474641080041136,0.112530859375,2.615814316757668,0.03992292985525647
32,0.3674673366834171,-0.950397607421875,0.5767342187023332,0.1186341552734375,2.943030107286998,0.04467932740660707
32,0.37248743718592964,-0.97285263671875,0.6109195676280682,0.1273763671875,3.31583671709819,0.07651420418149357
32,0.3775075376884422,-0.994826513671875,0.6541565105916203,0.1354869140625,3.888001779506015,0.06248161352650683
32,0.38252763819095476,-1.0182783203125,0.6903645711682594,0.1467158447265625,4.503048133715276,0.08461576596554898
32,0.3875477386934673,-1.042115478515625,0.7348995887295737,0.1585498046875,5.204231837567165,0.09965486507895693
32,0.3925678391959799,-1.06842841796875,0.7928789210772336,0.175461767578125,6.473591322035364,0.11248706946078602
32,0.3975879396984925,-1.093524365234375,0.8501676116341848,0.191286767578125,7.366957449814484,0.1595779055982144
32,0.40260804020100505,-1.12247333984375,0.9466539030478667,0.2164400146484375,9.295833063638817,0.182443606288204
32,0.4076281407035176,-1.15126357421875,1.0270875292779758,0.2394027099609375,11.125339286382365,0.2191579957975004
32,0.41264824120603016,-1.182587890625,1.152491685077224,0.2710361328125,13.589770182026005,0.25601876781780664
32,0.4176683417085427,-1.219441064453125,1.3262313697526047,0.3264064453125,16.548087749899185,0.34974423218729356
32,0.4226884422110553,-1.258520751953125,1.5127747330866521,0.3758831787109375,19.41095343897324,0.4031033497666576
32,0.42770854271356784,-1.3057365234375,1.7452073162891364,0.4571166259765625,20.55528890465402,0.488938712719146
32,0.4327286432160804,-1.35698935546875,1.8568117300651301,0.5390344482421875,19.67293475108504,0.550510594495953
32,0.43774874371859296,-1.406305419921875,1.8668630866050941,0.61727587890625,15.734538096172173,0.5953336921782619
32,0.4427688442211055,-1.453116650390625,1.766972913563104,0.6820287841796875,11.468968306314173,0.6227136907655949
32,0.4477889447236181,-1.493132958984375,1.7028586270398198,0.72605810546875,9.089398305380248,0.636117282738603
32,0.45280904522613064,-1.53573291015625,1.416982822723653,0.776733154296875,4.462237071245135,0.6512321718230674
32,0.4578291457286432,-1.56855771484375,1.3038280786643337,0.8042999755859375,3.3807042123737054,0.655861249232832
32,0.46284924623115575,-1.598026611328125,1.1722430791557903,0.8279532470703125,1.959690018694068,0.6598826825762422
32,0.46786934673366837,-1.624219580078125,1.0838711451536205,0.84567880859375,1.479493092767327,0.6616558385549894
32,0.4728894472361809,-1.648540478515625,1.0010161426788473,0.8612241943359376,1.0434517933957872,0.6631140367697574
32,0.4779095477386935,-1.668826513671875,0.9572973018297142,0.872239208984375,0.9237693937286293,0.6636624011894765
32,0.48292964824120604,-1.689706689453125,0.8799032997693944,0.8840115966796875,0.7111550890853701,0.6643944699156525
32,0.4879497487437186,-1.70808046875,0.8402944049570581,0.8934058837890625,0.5779413786176422,0.6648303541325753
32,0.49296984924623116,-1.724347216796875,0.7819147739881795,0.901355078125,0.47301994111271317,0.6651965140717513
32,0.4979899497487437,-1.740591015625,0.7328111129318061,0.9091207275390625,0.39269140870426517,0.6654656025974619
32,0.5030100502512563,-1.75484423828125,0.7058047026111588,0.915373388671875,0.3571736262114379,0.6656012609556143
32,0.5080301507537689,-1.768361083984375,0.6670995903916073,0.9214056884765625,0.30258549709267374,0.6657771357288162
32,0.5130502512562815,-1.78056513671875,0.6462044197286607,0.9266618896484375,0.2668556277104299,0.6658963886063052
32,0.518070351758794,-1.792365771484375,0.6111588251773614,0.9314138427734375,0.24272224266916076,0.6659802444388307
32,0.5230904522613066,-1.8032642578125,0.5792989054767677,0.9358148193359375,0.2152002469105198,0.6660690919003784
32,0.5281105527638191,-1.813357275390625,0.5563386753029425,0.9398217041015625,0.1917706335838223,0.6661417229331175
32,0.5331306532663317,-1.822987353515625,0.5306989966911793,0.94351806640625,0.1717645012256412,0.6662032618506184
32,0.5381507537688442,-1.832010595703125,0.5125969272904294,0.946861181640625,0.15983186772566685,0.6662426967097657
32,0.5431708542713568,-1.840752685546875,0.48354855726324475,0.9501885009765625,0.14094099336822588,0.6662979596792538
32,0.5481909547738694,-1.84869921875,0.470061354258329,0.9530510498046875,0.13042285155984792,0.6663301160595245
32,0.5532110552763819,-1.856085400390625,0.4555201070999335,0.9557283447265625,0.11979012782837052,0.6663617904061725
32,0.5582311557788945,-1.8632818359375,0.4330106654241371,0.9582214111328125,0.11079400180130117,0.6663886526116081
32,0.563251256281407,-1.870089990234375,0.4136539524829991,0.9606357177734375,0.10033057862721169,0.6664181564581839
32,0.5682713567839196,-1.876476220703125,0.399877827361474,0.9628465576171875,0.09280820457474982,0.6664396274686655
32,0.5732914572864322,-1.8823109375,0.3859031251914904,0.9647896240234375,0.08672999194547021,0.6664570760186248
32,0.5783115577889447,-1.88797978515625,0.3703054081771929,0.96669501953125,0.08039038981360795,0.6664748272601428
32,0.5833316582914573,-1.89351943359375,0.35830591462475486,0.968513525390625,0.07529861268096613,0.6664890994636687
32,0.5883517587939698,-1.8983814453125,0.34356303156452683,0.9701466796875,0.0694327691531991,0.6665047778583814
32,0.5933718592964824,-1.90333486328125,0.3301414609170508,0.971786865234375,0.06420627717986503,0.6665186911576152
32,0.598391959798995,-1.90787587890625,0.3191577934083863,0.9732375244140625,0.06020077019228669,0.6665293797423189
32,0.6034120603015075,-1.912155908203125,0.3068870227945967,0.97458076171875,0.056879805865365854,0.6665384142627355
32,0.6084321608040201,-1.91614775390625,0.2967284248896214,0.9758650146484374,0.05295727381285764,0.6665484834645393
32,0.6134522613065326,-1.920139111328125,0.28396215059732954,0.977107177734375,0.04969230012146695,0.6665569393034109
32,0.6184723618090452,-1.92375185546875,0.2770135229355829,0.9782282470703125,0.047093908297200796,0.6665637015529795
32,0.6234924623115577,-1.927361474609375,0.2648853210057741,0.9793619140625,0.04387542345699016,0.6665717284739459
32,0.6285125628140703,-1.93067548828125,0.25680216868077044,0.98038310546875,0.041206761548256615,0.6665783561591465
32,0.6335326633165829,-1.9338255859375,0.24694286359804787,0.981339794921875,0.03889334417816968,0.6665841239100851
32,0.6385527638190954,-1.9368669921875,0.23816134903555924,0.98226552734375,0.03667631512609516,0.6665895804131943
32,0.643572864321608,-1.939710791015625,0.2295348918684897,0.9831142333984375,0.03464225362056537,0.6665945354879212
32,0.6485929648241207,-1.94236904296875,0.22229189169441188,0.98391044921875,0.03275993409213951,0.6665990737989465
32,0.6536130653266332,-1.94496240234375,0.21680240868471276,0.9846818603515625,0.0313572953610548,0.666602565860403
32,0.6586331658291458,-1.94740400390625,0.2086445005637206,0.98539619140625,0.029765774597468465,0.6666063647020163
32,0.6636532663316583,-1.949860986328125,0.20162316713196643,0.9861293212890625,0.02801118896995593,0.6666104247538365
32,0.6686733668341709,-1.952041064453125,0.1947589433828178,0.986765087890625,0.02661248034272076,0.6666136948659354
32,0.6736934673366834,-1.954232666015625,0.18898239298635952,0.9874041015625,0.025392269430247416,0.6666165614521198
32,0.678713567839196,-1.956186083984375,0.1808008327772524,0.987970947265625,0.023828602256468708,0.6666200374949673
32,0.6837336683417086,-1.958085888671875,0.17737967676255792,0.988518310546875,0.022965240018073454,0.6666221054039583
32,0.6887537688442211,-1.9599869140625,0.17078831850553236,0.98906845703125,0.021712428711435076,0.6666248845081962
32,0.6937738693467337,-1.961760693359375,0.16546767789915262,0.989584423828125,0.020608080841676958,0.666627333186953
32,0.6987939698492462,-1.963405322265625,0.15992041819189545,0.990058251953125,0.019577786157064875,0.6666296025754179
32,0.7038140703517588,-1.9650669921875,0.15407999783519344,0.9905282470703125,0.018548134195265582,0.6666318265820039
32,0.7088341708542714,-1.96662265625,0.14900364776191624,0.99097392578125,0.017615923842848963,0.6666338397461259
32,0.7138542713567839,-1.968056201171875,0.14420695351233778,0.991378369140625,0.016804022335455828,0.6666355968387094
32,0.7188743718592965,-1.969401025390625,0.1398254449106161,0.9917594970703125,0.016063087101633428,0.666637196137023
32,0.723894472361809,-1.9707451171875,0.13555777347371925,0.9921341552734375,0.015358041682483671,0.6666387032186316
32,0.7289145728643216,-1.972030908203125,0.1307535040460862,0.9924924560546875,0.014633808053567475,0.6666402242824179
32,0.7339346733668342,-1.9732017578125,0.1271996330355042,0.9928201416015625,0.014030850958744364,0.6666415020175582
32,0.7389547738693467,-1.97436962890625,0.12249711907954032,0.99314501953125,0.013302160258026509,0.6666429826916633
32,0.7439748743718593,-1.975452734375,0.11853655841024083,0.9934479736328125,0.012712233062457055,0.6666441995944163
32,0.7489949748743718,-1.97648828125,0.11458600574397713,0.993733642578125,0.012135420527945116,0.6666453755093745
32,0.7540150753768844,-1.977465673828125,0.11173971895394541,0.9940009033203125,0.011722415055696234,0.6666462486812633
32,0.759035175879397,-1.97845615234375,0.10813023927693974,0.9942775634765625,0.01114334417132277,0.6666473933097222
32,0.7640552763819095,-1.979387353515625,0.10384739173397203,0.994531982421875,0.010588490540479091,0.6666484809435684
32,0.7690753768844221,-1.980270458984375,0.10069683986254754,0.9947736572265625,0.010118916072832263,0.666649407746885
32,0.7740954773869346,-1.981084765625,0.097175473728006,0.99499697265625,0.009671057755897973,0.6666502861637125
32,0.7791155778894472,-1.98188310546875,0.09443328499745476,0.9952134033203125,0.009296313910535052,0.6666510288310561
32,0.7841356783919597,-1.982642724609375,0.09117900539994463,0.9954220458984375,0.008839055379315754,0.6666518983568859
32,0.7891557788944724,-1.983380224609375,0.08949864511332113,0.9956210693359375,0.008586545914549326,0.6666524175686652
32,0.794175879396985,-1.984089208984375,0.0857984093075251,0.9958147216796875,0.008133045289457106,0.6666532598782107
32,0.7991959798994975,-1.984767333984375,0.08390539037020647,0.995997607421875,0.00785173629990334,0.666653809367227
32,0.8042160804020101,-1.98543935546875,0.08053930659716195,0.9961799560546875,0.007467881711937356,0.6666545188094615
32,0.8092361809045227,-1.986069091796875,0.07804688222589255,0.996350390625,0.007145341457030469,0.666655118882761
32,0.8142562814070352,-1.986657666015625,0.07566483039392369,0.9965075927734375,0.0068707428144166765,0.66665563459146
32,0.8192763819095478,-1.987226611328125,0.07341696322543745,0.9966602783203125,0.00659046079545335,0.6666561524639527
32,0.8242964824120603,-1.98777548828125,0.07068019381299509,0.9968075927734374,0.00628302534947147,0.6666567068124384
32,0.8293165829145729,-1.9882720703125,0.06837225761999643,0.996941015625,0.006007412988136601,0.6666572030034754
32,0.8343366834170854,-1.988781396484375,0.06604030339357149,0.99707666015625,0.005751990421226004,0.666657662382937
32,0.839356783919598,-1.9892533203125,0.06399842933681625,0.9972019287109375,0.005520180613723231,0.6666580789534242
32,0.8443768844221106,-1.989694140625,0.06197448027408621,0.997319091796875,0.005296389238861455,0.6666584779204571
32,0.8493969849246231,-1.9901296875,0.060005583628479776,0.99743486328125,0.005072346254140223,0.666658871842524
32,0.8544170854271357,-1.990539013671875,0.05838696451299043,0.9975425537109375,0.004902742582350313,0.6666591787642013
32,0.8594371859296482,-1.990922412109375,0.056590910550109494,0.99764443359375,0.004706546341401153,0.6666595214788039
32,0.8644572864321608,-1.9912869140625,0.05466756403570749,0.997740869140625,0.004506640818661108,0.6666598660358957
32,0.8694773869346734,-1.99164892578125,0.053162070314869594,0.9978360107421875,0.00434576547015809,0.666660147693708
32,0.8744974874371859,-1.991982763671875,0.05148495282851413,0.99792412109375,0.004173727652161319,0.666660442691751
32,0.8795175879396985,-1.992311865234375,0.05030259414532569,0.9980110107421875,0.00403810234031727,0.6666606804544051
32,0.884537688442211,-1.99262587890625,0.048684724628493985,0.99809306640625,0.0038816164619767815,0.6666609458951595
32,0.8895577889447236,-1.99293056640625,0.04686133468691603,0.9981736083984375,0.003700752994873244,0.6666612437189406
32,0.8945778894472362,-1.99322392578125,0.04534087436806622,0.9982507568359374,0.003554561440457353,0.6666614879759678
32,0.8995979899497487,-1.99350302734375,0.044020232335770265,0.9983236572265625,0.0034232769334687028,0.6666617079175565
32,0.9046180904522613,-1.99376435546875,0.042545218383251454,0.9983920654296875,0.0032878556042731126,0.666661931017912
32,0.9096381909547738,-1.994018017578125,0.041459737851889555,0.998459130859375,0.00317212691081365,0.6666621236088863
32,0.9146582914572864,-1.994271728515625,0.040045833950941946,0.9985259521484375,0.0030361730578239965,0.6666623426844767
32,0.919678391959799,-1.994511474609375,0.038782275841098994,0.998588330078125,0.0029182058307138828,0.6666625337620244
32,0.9246984924623115,-1.994739453125,0.037398627700967885,0.9986476806640625,0.0027934986750540575,0.6666627322277372
32,0.9297185929648242,-1.9949474609375,0.03629970988233928,0.9987021728515625,0.0026894765783281975,0.6666628995546985
