L,β,e,c
16,0.86014,-1.23254990234375,1.0061611971925026
16,0.865135,-1.239794091796875,1.044776057152931
16,0.87013,-1.2459017578125,1.0404454549974949
16,0.875125,-1.254241650390625,1.1320952952712857
16,0.88012,-1.2581916015625,1.1322561223650076
16,0.885115,-1.26783525390625,1.2130085997430982
16,0.89011,-1.276329345703125,1.257962741399486
16,0.895105,-1.285817431640625,1.371026428459345
16,0.9001,-1.292682763671875,1.4333349135285824
16,0.905095,-1.303292236328125,1.5517121309861956
16,0.91009,-1.31177333984375,1.5863811897282285
16,0.915085,-1.31998076171875,1.6701991741357383
16,0.92008,-1.327018310546875,1.6757196294266379
16,0.925075,-1.343421240234375,1.8956763981111104
16,0.93007,-1.349316162109375,1.9936126953608397
16,0.935065,-1.363821630859375,2.209025588672309
16,0.94006,-1.379156591796875,2.332792101057227
16,0.945055,-1.39638994140625,2.7177818208338778
16,0.95005,-1.40773154296875,2.7739792805884878
16,0.955045,-1.421754833984375,3.141198016687161
16,0.96004,-1.437242138671875,3.2661831462651336
16,0.965035,-1.462747119140625,3.7075694664334184
16,0.97003,-1.479263330078125,3.687911822958202
16,0.975025,-1.499676220703125,3.865835353967568
16,0.98002,-1.51816171875,4.086443769386962
16,0.985015,-1.536165087890625,4.114874975999755
16,0.99001,-1.55342841796875,4.231494843168233
16,0.995005,-1.58340380859375,3.8697305370201107
16,1.0,-1.596980810546875,4.035003225694008
32,0.001,-0.6670489868164062,4.4426149040104547e-7
32,0.005995,-0.6692532592773438,1.6098370176994107e-5
32,0.01099,-0.6714718505859375,5.368896191313004e-5
32,0.015985,-0.6736972778320313,0.00011322818120798828
32,0.02098,-0.6760042846679688,0.00019691622294908172
32,0.025975,-0.6781508911132812,0.0003034980865183813
32,0.03097,-0.6804161254882812,0.00043172450716111505
32,0.035965,-0.6826226196289062,0.0005821356997493834
32,0.04096,-0.6849412719726562,0.0007464932348272595
32,0.045955,-0.6872058471679687,0.0009539011940230817
32,0.05095,-0.68949326171875,0.0011804800239628615
32,0.055945,-0.6917656127929688,0.0014144518862871161
32,0.06094,-0.6940505859375,0.001678476747782236
32,0.065935,-0.6963519775390625,0.0019816341172746365
32,0.07093,-0.6986226318359375,0.002292499490834974
32,0.075925,-0.7008262817382812,0.0026241050728437855
32,0.08092,-0.703070166015625,0.0029826465021975074
32,0.085915,-0.705395166015625,0.0033828621467884416
32,0.09091,-0.7077286376953125,0.0037931636576765504
32,0.095905,-0.7100127197265625,0.004224501561164296
32,0.1009,-0.7124265869140625,0.0046716051733818546
32,0.105895,-0.714633251953125,0.005164935274047709
32,0.11089,-0.7168242309570313,0.0057514147098503806
32,0.115885,-0.719181494140625,0.006255680869391939
32,0.12088,-0.7214925537109375,0.006769803156221274
32,0.125875,-0.7239196411132812,0.00744725365094689
32,0.13087,-0.7262279174804688,0.008046020521152402
32,0.135865,-0.728580419921875,0.008651291206979538
32,0.14086,-0.7308976318359375,0.009323510199916915
32,0.145855,-0.733372265625,0.010051427961901107
32,0.15085,-0.735615966796875,0.010761245006127377
32,0.155845,-0.7379410034179688,0.01147217889415885
32,0.16084,-0.7405255859375,0.012317708159626536
32,0.165835,-0.7427675537109375,0.013076607522069478
32,0.17083,-0.7452229858398437,0.013986213279054477
32,0.175825,-0.7475718383789063,0.014847495751671587
32,0.18082,-0.7500264282226563,0.015854778100192334
32,0.185815,-0.7522865844726563,0.016551499398104453
32,0.19081,-0.7547460327148438,0.017572170595676586
32,0.195805,-0.7570238403320313,0.018665439411870894
32,0.2008,-0.7595557983398438,0.01962382322269998
32,0.205795,-0.76213515625,0.020609986368533617
32,0.21079,-0.7644816284179687,0.021773189885781974
32,0.215785,-0.7668185668945312,0.022950181736175867
32,0.22078,-0.7693124877929688,0.023730913007922006
32,0.225775,-0.7718229248046875,0.02508763477399525
32,0.23077,-0.7742816162109375,0.026019717647374097
32,0.235765,-0.7769017211914062,0.02785777005135698
32,0.24076,-0.7793603759765625,0.0286878214508694
32,0.245755,-0.7818136840820312,0.03020898040355572
32,0.25075,-0.7842561645507813,0.03153409625078043
32,0.255745,-0.7867640502929687,0.03300264405937576
32,0.26074,-0.789327294921875,0.03448359374472293
32,0.265735,-0.7918440185546874,0.03545029451039764
32,0.27073,-0.7943142700195313,0.03747814616409737
32,0.275725,-0.7969547607421875,0.03883199854080476
32,0.28072,-0.7992364013671875,0.04036899748770886
32,0.285715,-0.8021108032226563,0.042516790146965404
32,0.29071,-0.8046524536132813,0.04344928011227649
32,0.295705,-0.807220703125,0.04496935764077138
32,0.3007,-0.8095143310546875,0.047019603595154245
32,0.305695,-0.8122935180664063,0.04884016403899165
32,0.31069,-0.815028271484375,0.05034902290853636
32,0.315685,-0.8176905395507813,0.052581957655624824
32,0.32068,-0.820012109375,0.05395435194452053
32,0.325675,-0.8227852905273437,0.05627867314477306
32,0.33067,-0.8255421264648437,0.0582763629961704
32,0.335665,-0.82809169921875,0.05993399425523482
32,0.34066,-0.8308050048828125,0.062050251242565815
32,0.345655,-0.8334187866210937,0.06429274030135729
32,0.35065,-0.8361610595703125,0.06626222210394844
32,0.355645,-0.8388473754882813,0.06857445030678937
32,0.36064,-0.8415252563476563,0.07047382362900045
32,0.365635,-0.8443388427734375,0.0723779232185075
32,0.37063,-0.8469618774414063,0.07501725725958998
32,0.375625,-0.849579296875,0.07775535918289873
32,0.38062,-0.8526181396484375,0.07932233179309318
32,0.385615,-0.855299609375,0.08247284387152691
32,0.39061,-0.8580855224609375,0.08500622880547506
32,0.395605,-0.8609384399414063,0.0877663275082379
32,0.4006,-0.863710546875,0.08981560200795466
32,0.405595,-0.866431689453125,0.09315852228423864
32,0.41059,-0.8690701904296875,0.09553412633147544
32,0.415585,-0.8720881958007812,0.09838228774516264
32,0.42058,-0.8749895385742188,0.1018153457806443
32,0.425575,-0.8779142456054687,0.10403232406494876
32,0.43057,-0.88065966796875,0.10639533268509589
32,0.435565,-0.8837004150390625,0.11131347262917865
32,0.44056,-0.886285400390625,0.11284675560070641
32,0.445555,-0.8894297729492188,0.11627120225262556
32,0.45055,-0.8924927612304687,0.1213495408438798
32,0.455545,-0.8955612548828125,0.12233303556916841
32,0.46054,-0.8984220336914063,0.12741767498299508
32,0.465535,-0.9012736694335938,0.1307141272554849
32,0.47053,-0.9044723754882813,0.13411091783168078
32,0.475525,-0.907575146484375,0.13768247077942533
32,0.48052,-0.9104440795898437,0.14135225949408894
32,0.485515,-0.9135500854492188,0.1438328768208229
32,0.49051,-0.9165916381835938,0.14910848896915221
32,0.495505,-0.9196652954101563,0.15332411857733516
32,0.5005,-0.9226939697265625,0.15728996813648563
32,0.505495,-0.92604755859375,0.16010319865513528
32,0.51049,-0.9291292602539063,0.16443482565321846
32,0.515485,-0.9321799072265625,0.17046426849303148
32,0.52048,-0.9354102905273437,0.1739732137308608
32,0.525475,-0.9387369262695312,0.17686000281477746
32,0.53047,-0.9417439453125,0.1808332405902219
32,0.535465,-0.9450423095703125,0.18906946970195931
32,0.54046,-0.9482727172851563,0.19381272921638393
32,0.545455,-0.9516889404296875,0.19622627970700918
32,0.55045,-0.95482138671875,0.20029205515468448
32,0.555445,-0.9583121337890625,0.20803766903753626
32,0.56044,-0.9618160888671875,0.2124278448193676
32,0.565435,-0.9650878784179687,0.21920847284651518
32,0.57043,-0.9685611938476563,0.2208692326923616
32,0.575425,-0.9719926025390625,0.22881253833261717
32,0.58042,-0.9756557739257813,0.23506816915149364
32,0.585415,-0.97873779296875,0.2412776124446763
32,0.59041,-0.98260166015625,0.24579455827996904
32,0.595405,-0.9860015014648438,0.2506328068761207
32,0.6004,-0.9894751220703125,0.25855320256411796
32,0.605395,-0.9930435546875,0.2634766935919017
32,0.61039,-0.9964621337890625,0.2690384027472906
32,0.615385,-0.9999451782226563,0.27496713548324786
32,0.62038,-1.0037254760742187,0.28432561384274624
32,0.625375,-1.0077897583007813,0.2885864308514198
32,0.63037,-1.0113374389648437,0.2978667942971577
32,0.635365,-1.0152459716796876,0.3064468801238879
32,0.64036,-1.0188705810546874,0.3145824002462304
32,0.645355,-1.0223523559570313,0.3189744549910677
32,0.65035,-1.0267173950195312,0.3257396279784855
32,0.655345,-1.0304531860351562,0.33556892364078234
32,0.66034,-1.0342683715820313,0.3470257299605015
32,0.665335,-1.038227490234375,0.3481181456625818
32,0.67033,-1.0422100708007813,0.3594409351543984
32,0.675325,-1.0464044677734374,0.3687124591606855
32,0.68032,-1.0500939819335937,0.37605022809290306
32,0.685315,-1.054505810546875,0.38899656513435255
32,0.69031,-1.0584822143554689,0.39626752744772453
32,0.695305,-1.0626703857421875,0.40222185297043916
32,0.7003,-1.06686474609375,0.42087791285565285
32,0.705295,-1.071090625,0.42536231899678556
32,0.71029,-1.0753899536132812,0.43405498859392677
32,0.715285,-1.0798049072265625,0.4403099889901504
32,0.72028,-1.0838235473632813,0.45502178164133616
32,0.725275,-1.0889697143554689,0.4704412600132669
32,0.73027,-1.0929292358398437,0.47767240948707385
32,0.735265,-1.097500830078125,0.4870178820818043
32,0.74026,-1.1022802856445313,0.4997352774053841
32,0.745255,-1.1069528930664063,0.5163058895878605
32,0.75025,-1.1116466186523437,0.5369672028564074
32,0.755245,-1.1161240966796875,0.5506804817950234
32,0.76024,-1.1204505249023438,0.5534842270492534
32,0.765235,-1.125783984375,0.5699073899186078
32,0.77023,-1.1305127319335937,0.5866734017385951
32,0.775225,-1.135727734375,0.5915357418069485
32,0.78022,-1.1409976196289062,0.6254369313602273
32,0.785215,-1.1456053588867188,0.6210862503028404
32,0.79021,-1.150778564453125,0.6378101693238767
32,0.795205,-1.1566662719726561,0.6761432892770267
32,0.8002,-1.1610937255859375,0.6718075762632753
32,0.805195,-1.16703076171875,0.695341169919713
32,0.81019,-1.1725413818359376,0.7115790366479559
32,0.815185,-1.1779651245117186,0.731548014243023
32,0.82018,-1.1834956420898437,0.763612965506384
32,0.825175,-1.188842724609375,0.7685940212890241
32,0.83017,-1.1941247924804688,0.8059307302258805
32,0.835165,-1.200913623046875,0.8180512935977171
32,0.84016,-1.2067824462890624,0.8555493123178043
32,0.845155,-1.2123455444335938,0.8708512831762905
32,0.85015,-1.2186773681640626,0.8912915439676254
32,0.855145,-1.22546923828125,0.9183129180901558
32,0.86014,-1.2324373657226562,0.9839707944065131
32,0.865135,-1.2389908447265625,0.963450984348934
32,0.87013,-1.2449091796875,1.0339787612820923
32,0.875125,-1.2515266357421875,1.0405703883265753
32,0.88012,-1.2581484252929687,1.0602514107883028
32,0.885115,-1.266163134765625,1.1344705307955532
32,0.89011,-1.2721711059570313,1.1520150292129157
32,0.895105,-1.279423388671875,1.205792178751121
32,0.9001,-1.287471337890625,1.2497795801432807
32,0.905095,-1.2947354614257813,1.2529539904104325
32,0.91009,-1.3033390502929687,1.278228878041706
32,0.915085,-1.3114800170898437,1.3753341963191144
32,0.92008,-1.320837109375,1.4686284918374988
32,0.925075,-1.3281736328125,1.4663546657965592
32,0.93007,-1.33814970703125,1.669585059323644
32,0.935065,-1.3456394409179688,1.628328203234726
32,0.94006,-1.3563322143554688,1.8143099190570497
32,0.945055,-1.3679177368164062,1.854360658771201
32,0.95005,-1.3772214233398437,1.9632372750042342
32,0.955045,-1.389077294921875,2.1814880271631396
32,0.96004,-1.4007321655273437,2.170764497094114
32,0.965035,-1.4117531982421876,2.6922613394779877
32,0.97003,-1.4241418701171875,2.76295267277467
32,0.975025,-1.4466109741210937,3.5934471694781207
32,0.98002,-1.4615033569335938,3.877017638207759
32,0.985015,-1.4744959106445312,3.8824603241494686
32,0.99001,-1.5032121337890625,5.19857094017827
32,0.995005,-1.539916796875,6.026725478750307
32,1.0,-1.5760649169921874,5.755296652413599
64,0.001,-0.6671607818603515,4.4336076318473337e-7
64,0.005995,-0.6693106689453125,1.5932004991980054e-5
64,0.01099,-0.6716098358154297,5.372221135818778e-5
64,0.015985,-0.6737774444580078,0.00011433406738453446
64,0.02098,-0.6760538513183594,0.0001966984347142113
64,0.025975,-0.6782547943115235,0.00030149705127896937
64,0.03097,-0.6805202850341797,0.000431740835712925
64,0.035965,-0.6827468292236328,0.0005779938355111746
64,0.04096,-0.685024966430664,0.0007553592187351302
64,0.045955,-0.6872677215576172,0.0009535236953262047
64,0.05095,-0.6894748107910156,0.001186205478250677
64,0.055945,-0.691817007446289,0.0014001762245558441
64,0.06094,-0.6941087951660156,0.0016796002968335934
64,0.065935,-0.6963275939941406,0.001987091729793937
64,0.07093,-0.6986254211425781,0.0022952334323873146
64,0.075925,-0.7008917083740235,0.0026575152690084545
64,0.08092,-0.7031420074462891,0.0029971799112687137
64,0.085915,-0.7054233551025391,0.0033777470216067498
64,0.09091,-0.7077372985839844,0.0038181749699127744
64,0.095905,-0.7100486419677734,0.004218455417721707
64,0.1009,-0.7123953369140625,0.004695825828020083
64,0.105895,-0.7146358978271484,0.005171928122458466
64,0.11089,-0.7168710357666016,0.005743740890936055
64,0.115885,-0.7193760986328125,0.006268495093565223
64,0.12088,-0.7216223937988281,0.006780149955446321
64,0.125875,-0.7239910064697266,0.007438660581607839
64,0.13087,-0.7263310455322266,0.008000129323131842
64,0.135865,-0.7286868347167968,0.008688811676301167
64,0.14086,-0.7309401123046875,0.009291302760445739
64,0.145855,-0.7332917266845703,0.009987326510844108
64,0.15085,-0.7357296997070313,0.01068317268483793
64,0.155845,-0.7380535064697266,0.011446924932981491
64,0.16084,-0.7404071075439453,0.012206305460321937
64,0.165835,-0.7427656219482421,0.013016680426640993
64,0.17083,-0.7451429473876953,0.014053952147013792
64,0.175825,-0.7476319580078125,0.014661290664971826
64,0.18082,-0.7499923919677735,0.015697030285426662
64,0.185815,-0.7523833282470703,0.016608408550056165
64,0.19081,-0.7548224792480469,0.01766232664428508
64,0.195805,-0.7571972961425781,0.01873312490814728
64,0.2008,-0.7595947998046875,0.019534929752844554
64,0.205795,-0.7620005401611328,0.020488071006148457
64,0.21079,-0.7644580108642578,0.021648714784172716
64,0.215785,-0.7669988586425781,0.022766479472412105
64,0.22078,-0.7692827331542968,0.0241308728568165
64,0.225775,-0.7718395965576171,0.025123485063491918
64,0.23077,-0.7743112335205078,0.02617978293699808
64,0.235765,-0.7767394866943359,0.02756670577604944
64,0.24076,-0.7792550354003906,0.028532481122317658
64,0.245755,-0.7816777069091797,0.030004712412699985
64,0.25075,-0.7842547180175782,0.031433075522439125
64,0.255745,-0.7867492095947266,0.033145599893281724
64,0.26074,-0.7893282623291016,0.03395142511974677
64,0.265735,-0.7918359619140625,0.03555311539933591
64,0.27073,-0.7942789123535157,0.037436122881381005
64,0.275725,-0.796755923461914,0.038881738506179944
64,0.28072,-0.7994001617431641,0.04031903110081541
64,0.285715,-0.8020206787109375,0.04181056391421214
64,0.29071,-0.8044945434570312,0.04360998493987211
64,0.295705,-0.8070597351074219,0.045067160946482145
64,0.3007,-0.8097497375488282,0.047096973681641896
64,0.305695,-0.8122645690917969,0.048436079750982915
64,0.31069,-0.8148774444580078,0.05012901295064139
64,0.315685,-0.8175101379394532,0.05229525085704858
64,0.32068,-0.8201273956298828,0.05438292442899954
64,0.325675,-0.8227487731933594,0.05555495234637676
64,0.33067,-0.8253065490722656,0.05809410796994966
64,0.335665,-0.828013833618164,0.060132159356846744
64,0.34066,-0.8308004272460937,0.06210483517624733
64,0.345655,-0.8333514434814453,0.06415806660604063
64,0.35065,-0.836064712524414,0.06672926516867342
64,0.355645,-0.8387410369873047,0.06838268146428979
64,0.36064,-0.8414294311523437,0.070589997950064
64,0.365635,-0.8440769348144531,0.07252365643178538
64,0.37063,-0.8468932159423828,0.0761937254057648
64,0.375625,-0.8495815612792968,0.07814647887792958
64,0.38062,-0.8524313598632812,0.08021959149597986
64,0.385615,-0.85517802734375,0.08350409484096663
64,0.39061,-0.8580236938476562,0.08460463544902704
64,0.395605,-0.8607163177490235,0.08726031563047214
64,0.4006,-0.8635786895751953,0.09056655623283837
64,0.405595,-0.8663898468017578,0.09331644656104797
64,0.41059,-0.8692134765625,0.0960097029927177
64,0.415585,-0.8720064086914062,0.09848810203739634
64,0.42058,-0.8749327178955079,0.10182631709345552
64,0.425575,-0.877821810913086,0.10382802187325989
64,0.43057,-0.8807637756347656,0.10730532254433027
64,0.435565,-0.8835640319824218,0.11057675582903145
64,0.44056,-0.8864802368164062,0.11315458491668687
64,0.445555,-0.88945771484375,0.11616016136603478
64,0.45055,-0.8924162689208984,0.12041555784305705
64,0.455545,-0.8952949676513672,0.12474571857600589
64,0.46054,-0.898278726196289,0.1267629193972755
64,0.465535,-0.9012836364746094,0.12897552455331318
64,0.47053,-0.9044055908203125,0.13414143992025898
64,0.475525,-0.9073602478027344,0.13682595403776418
64,0.48052,-0.9104064971923828,0.14052363474238647
64,0.485515,-0.9134194732666016,0.14300035700119035
64,0.49051,-0.9165650451660157,0.1492655209710953
64,0.495505,-0.9195865417480469,0.15162386992929344
64,0.5005,-0.9227642852783203,0.15763085747690242
64,0.505495,-0.9259577239990234,0.16199866935551463
64,0.51049,-0.9290333038330079,0.1670752442075772
64,0.515485,-0.9321570251464844,0.16988100759378422
64,0.52048,-0.9354305755615234,0.17290681744817676
64,0.525475,-0.9385713348388672,0.1774836373416328
64,0.53047,-0.9418434967041016,0.18350612799748398
64,0.535465,-0.9451924072265625,0.18768174361001325
64,0.54046,-0.9483073333740234,0.19133989989628
64,0.545455,-0.951674301147461,0.19567895893385495
64,0.55045,-0.9549247283935547,0.20095707369410504
64,0.555445,-0.9584537475585938,0.2090840848143307
64,0.56044,-0.9617750396728516,0.2122803119667573
64,0.565435,-0.9651353454589844,0.2198449730089834
64,0.57043,-0.96844208984375,0.22413535902077883
64,0.575425,-0.9720484008789062,0.22543219419058394
64,0.58042,-0.9754483673095703,0.2337990251330591
64,0.585415,-0.9787404602050781,0.24026193202320448
64,0.59041,-0.9823305725097656,0.24293515223974782
64,0.595405,-0.9858642547607422,0.2514848138947409
64,0.6004,-0.9893629180908203,0.2559061455305137
64,0.605395,-0.9930966125488281,0.26417510346151923
64,0.61039,-0.9965384521484375,0.27212189229143124
64,0.615385,-1.000311227416992,0.2755051476891046
64,0.62038,-1.0041140869140626,0.28211334456112025
64,0.625375,-1.0076769683837892,0.288622674239478
64,0.63037,-1.0113841400146484,0.2986994103670633
64,0.635365,-1.0151852111816406,0.3054344216881929
64,0.64036,-1.018873193359375,0.31105775066426056
64,0.645355,-1.022817141723633,0.3174253006594754
64,0.65035,-1.0266987335205078,0.325746050992736
64,0.655345,-1.0305574157714843,0.3327640515311881
64,0.66034,-1.0344156829833984,0.34236761188447135
64,0.665335,-1.0382443542480468,0.34825307525232935
64,0.67033,-1.0422912261962891,0.36293220355423467
64,0.675325,-1.0462718322753906,0.3685131297624046
64,0.68032,-1.0502979034423827,0.3808370688866336
64,0.685315,-1.0543156494140624,0.38655099762664447
64,0.69031,-1.0585703887939453,0.3965532219855335
64,0.695305,-1.0627630554199219,0.4039905170703145
64,0.7003,-1.0671011505126953,0.41119014077787436
64,0.705295,-1.0710192932128906,0.42590457004968496
64,0.71029,-1.0756435272216798,0.43395436597317855
64,0.715285,-1.0798326721191407,0.4434123305047139
64,0.72028,-1.0841822723388672,0.4566288757319709
64,0.725275,-1.0885578369140625,0.47220829027769273
64,0.73027,-1.0932116455078125,0.4830022768619451
64,0.735265,-1.0975792114257812,0.49346368240581173
64,0.74026,-1.1023231658935546,0.5044492674401958
64,0.745255,-1.106982632446289,0.5168396368155442
64,0.75025,-1.1113634979248046,0.5257241768270168
64,0.755245,-1.1162746978759766,0.533930901785342
64,0.76024,-1.1211839111328126,0.5575891393829039
64,0.765235,-1.1257947875976562,0.5649367848176093
64,0.77023,-1.1308970764160156,0.582057471306509
64,0.775225,-1.1354408447265625,0.6024824058239734
64,0.78022,-1.140576168823242,0.6222704374218102
64,0.785215,-1.1459205047607421,0.6347799948958168
64,0.79021,-1.1510980102539063,0.6537274673822369
64,0.795205,-1.1563257873535155,0.6691797588509768
64,0.8002,-1.1616140686035157,0.6760232250295524
64,0.805195,-1.1668371337890624,0.6937470946242915
64,0.81019,-1.172342498779297,0.7194628635462403
64,0.815185,-1.178237924194336,0.7520854851143718
64,0.82018,-1.183337579345703,0.7676263658217629
64,0.825175,-1.1889948760986329,0.7852204538980337
64,0.83017,-1.1949424743652344,0.7908844535692537
64,0.835165,-1.2008210998535156,0.8340428713953737
64,0.84016,-1.2066232635498046,0.8475065226891431
64,0.845155,-1.2126633728027343,0.8812497680833109
64,0.85015,-1.2188267150878906,0.8900700513974121
64,0.855145,-1.225497216796875,0.9144934038459018
64,0.86014,-1.2319377685546875,0.9453740101519789
64,0.865135,-1.238169482421875,0.9865402384881486
64,0.87013,-1.2447162994384766,1.020756300008072
64,0.875125,-1.251509930419922,1.0511240118826932
64,0.88012,-1.2581763610839845,1.0518093889433129
64,0.885115,-1.2652540252685547,1.0954970056800684
64,0.89011,-1.272422589111328,1.1577957241599979
64,0.895105,-1.279981951904297,1.1842214362446188
64,0.9001,-1.2877911834716798,1.216390852335769
64,0.905095,-1.2952689208984376,1.2935499151436847
64,0.91009,-1.3032616394042968,1.319666053522316
64,0.915085,-1.3114424346923828,1.3987642913302842
64,0.92008,-1.319914715576172,1.4242189011932342
64,0.925075,-1.3282677276611328,1.4824743007950636
64,0.93007,-1.3375249328613281,1.5770731424566578
64,0.935065,-1.3468248291015625,1.6181999651540206
64,0.94006,-1.3565159973144532,1.7526677911354642
64,0.945055,-1.3662216888427734,1.8096496072946362
64,0.95005,-1.376026370239258,1.979352337140577
64,0.955045,-1.3863921020507812,1.9062781300257685
64,0.96004,-1.3977233154296875,2.096418320008546
64,0.965035,-1.4098343292236328,2.2940800291664014
64,0.97003,-1.4218678436279297,2.565695222057068
64,0.975025,-1.4353960723876953,2.544128763727686
64,0.98002,-1.4553235687255859,3.0501531776284105
64,0.985015,-1.4687716186523438,3.489475132924793
64,0.99001,-1.4866256958007813,4.313324927752589
64,0.995005,-1.5083053283691406,5.443146198581771
64,1.0,-1.5571789337158204,8.985438654254503
