L,β,e,c
16,0.895105,-1.75278837890625,1.3712665329619833
16,0.9001,-1.76107919921875,1.3236528655518396
16,0.905095,-1.76397333984375,1.3911004457204739
16,0.91009,-1.775198828125,1.2686027893168952
16,0.915085,-1.785023828125,1.2247794003353096
16,0.92008,-1.78991455078125,1.2416759757056195
16,0.925075,-1.79733076171875,1.2021258859962614
16,0.93007,-1.8042853515625,1.1162658292312986
16,0.935065,-1.80953818359375,1.1104915371818689
16,0.94006,-1.8183873046875,1.0049697228996415
16,0.945055,-1.82356787109375,0.976908761950677
16,0.95005,-1.828058984375,0.9763926367171811
16,0.955045,-1.83380546875,0.9276626465617315
16,0.96004,-1.83699541015625,0.9552316708150103
16,0.965035,-1.8446640625,0.8827673973738275
16,0.97003,-1.84927392578125,0.8424761393236947
16,0.975025,-1.8534958984375,0.8369016524116921
16,0.98002,-1.85598447265625,0.8136149847616263
16,0.985015,-1.860861328125,0.7993868728811963
16,0.99001,-1.864670703125,0.7649612025663821
16,0.995005,-1.86953857421875,0.7430718851633179
16,1.0,-1.87229326171875,0.7223766271468042
32,0.001,-1.000404833984375,4.975925951979671e-7
32,0.005995,-1.00303955078125,1.782150336296548e-5
32,0.01099,-1.0054866943359375,6.085560322905069e-5
32,0.015985,-1.0079621337890625,0.00012771741016966655
32,0.02098,-1.01052099609375,0.0002206088709497922
32,0.025975,-1.0130150634765624,0.00033871461695916507
32,0.03097,-1.0155337890625,0.0004810742560217846
32,0.035965,-1.0180328125,0.0006428662046072134
32,0.04096,-1.0204221435546874,0.0008357451866998897
32,0.045955,-1.0229682861328124,0.0010544840261075912
32,0.05095,-1.025463330078125,0.001292567618583401
32,0.055945,-1.027970068359375,0.0015726244770017642
32,0.06094,-1.0305170654296876,0.0018565482638210724
32,0.065935,-1.0331449462890625,0.0021849497536964167
32,0.07093,-1.0356159423828124,0.0025305544344630397
32,0.075925,-1.0380538330078124,0.0028897311358235494
32,0.08092,-1.0405806884765625,0.00327321357963515
32,0.085915,-1.043029150390625,0.003716295773692753
32,0.09091,-1.0456556884765624,0.004153515107609483
32,0.095905,-1.048218115234375,0.0046288918219929325
32,0.1009,-1.050755859375,0.0051211637987783835
32,0.105895,-1.0533297119140625,0.005658793500108263
32,0.11089,-1.05574189453125,0.006250019773841099
32,0.115885,-1.05837890625,0.006776393792966814
32,0.12088,-1.060847216796875,0.007350283340470916
32,0.125875,-1.0633739990234374,0.008094666087859232
32,0.13087,-1.0658634765625,0.008655250755555103
32,0.135865,-1.0685221923828125,0.009373594730672332
32,0.14086,-1.070990625,0.010191474731240024
32,0.145855,-1.073434033203125,0.010902293402861118
32,0.15085,-1.076148193359375,0.011721801671109693
32,0.155845,-1.078801171875,0.012396058814416406
32,0.16084,-1.0813175537109374,0.01342234715507275
32,0.165835,-1.083968505859375,0.014192943623310188
32,0.17083,-1.0865971923828126,0.015193725703007742
32,0.175825,-1.0890166748046874,0.016128219848238565
32,0.18082,-1.0917134033203124,0.016941135633010276
32,0.185815,-1.09431953125,0.017997295233406978
32,0.19081,-1.0967947265625,0.019095162753036896
32,0.195805,-1.0995646240234376,0.020208259103272716
32,0.2008,-1.102184130859375,0.02132979477983887
32,0.205795,-1.1048671630859375,0.02207511010651495
32,0.21079,-1.107345751953125,0.023639752020367295
32,0.215785,-1.1099427734375,0.024657654374495557
32,0.22078,-1.11260458984375,0.02568565620536301
32,0.225775,-1.1152379638671874,0.02714698047747297
32,0.23077,-1.1179927001953125,0.02857924585587023
32,0.235765,-1.120631640625,0.029710646883681784
32,0.24076,-1.1233492919921875,0.0313193652920069
32,0.245755,-1.126114453125,0.03253875634971204
32,0.25075,-1.128860009765625,0.033736707440604884
32,0.255745,-1.1313947998046876,0.03541897007198449
32,0.26074,-1.1341380859375,0.036882118079240134
32,0.265735,-1.1368266357421875,0.03824756565194182
32,0.27073,-1.1396695068359375,0.04005311138138517
32,0.275725,-1.1421389404296876,0.04138641778850268
32,0.28072,-1.1450374267578125,0.043573028262202426
32,0.285715,-1.1477992919921876,0.04496288466844637
32,0.29071,-1.1507110107421874,0.04669827965590602
32,0.295705,-1.153352783203125,0.048610511585336434
32,0.3007,-1.1561260009765626,0.0508243615751983
32,0.305695,-1.158959619140625,0.05229951188522127
32,0.31069,-1.161715966796875,0.0543175086869608
32,0.315685,-1.1645404296875,0.05643375894172423
32,0.32068,-1.1674716064453126,0.05859589963540926
32,0.325675,-1.170249169921875,0.060420310207241625
32,0.33067,-1.1731725341796875,0.06266556503746593
32,0.335665,-1.1759294189453124,0.0638927695669266
32,0.34066,-1.1789078857421875,0.06697872464011734
32,0.345655,-1.1818893310546874,0.06976389925325543
32,0.35065,-1.184616259765625,0.07199512851713485
32,0.355645,-1.18759736328125,0.07412815346241895
32,0.36064,-1.1906106201171875,0.07684080220225709
32,0.365635,-1.193426025390625,0.0794465990120725
32,0.37063,-1.1966119384765626,0.08163247376988718
32,0.375625,-1.199584619140625,0.08417294394028371
32,0.38062,-1.20245546875,0.08654945353553668
32,0.385615,-1.205518603515625,0.08905872434713116
32,0.39061,-1.2084703857421875,0.09166824431714497
32,0.395605,-1.2117729736328124,0.09675770753847125
32,0.4006,-1.214639453125,0.09882380844629067
32,0.405595,-1.21777216796875,0.10132468852104856
32,0.41059,-1.220686376953125,0.10375244416706046
32,0.415585,-1.2237365234375,0.10759399388718698
32,0.42058,-1.226706201171875,0.10974439401513568
32,0.425575,-1.230030224609375,0.11350594108472854
32,0.43057,-1.233241162109375,0.11666537343339504
32,0.435565,-1.2362920654296874,0.11932471062765224
32,0.44056,-1.2394197998046874,0.12336077253658187
32,0.445555,-1.2424790771484375,0.12693925982624205
32,0.45055,-1.2457457275390624,0.13092221726750028
32,0.455545,-1.24900908203125,0.1351854650681845
32,0.46054,-1.2524292236328125,0.13739396093527312
32,0.465535,-1.255611474609375,0.14310854650705376
32,0.47053,-1.2586658935546875,0.14714718151207723
32,0.475525,-1.26207783203125,0.15085851920007862
32,0.48052,-1.2655349853515625,0.155030605384185
32,0.485515,-1.268853857421875,0.15766935642614063
32,0.49051,-1.2722273681640626,0.16330160074634525
32,0.495505,-1.2756151611328126,0.16630212285037854
32,0.5005,-1.279135546875,0.17139815854485999
32,0.505495,-1.282514404296875,0.17520798648689434
32,0.51049,-1.2860634521484375,0.17927823529277115
32,0.515485,-1.2890805908203125,0.18480499921506405
32,0.52048,-1.2928593994140625,0.19166149716841932
32,0.525475,-1.296597705078125,0.19485524399829185
32,0.53047,-1.30005048828125,0.20280608768124223
32,0.535465,-1.3036481201171874,0.20806974169063921
32,0.54046,-1.3069787353515625,0.21254033764235797
32,0.545455,-1.3107485107421875,0.21859557037963917
32,0.55045,-1.3147863525390624,0.22135766251646408
32,0.555445,-1.3182669921875,0.23058323947021672
32,0.56044,-1.3219067626953125,0.23469886613115237
32,0.565435,-1.325284326171875,0.23945131426133986
32,0.57043,-1.3295772216796875,0.24789657052545266
32,0.575425,-1.333228515625,0.24921760729737474
32,0.58042,-1.3369279052734375,0.26069861978004183
32,0.585415,-1.3410257080078125,0.2641923258152626
32,0.59041,-1.344924462890625,0.26886673131812533
32,0.595405,-1.3487035888671874,0.2770849593509544
32,0.6004,-1.3531020263671876,0.2854851189666189
32,0.605395,-1.3568451171875,0.2936919127575141
32,0.61039,-1.360671875,0.30497189766530985
32,0.615385,-1.3647765380859376,0.31138059550139546
32,0.62038,-1.36894052734375,0.3204749921461934
32,0.625375,-1.37310908203125,0.3254459142340579
32,0.63037,-1.376875830078125,0.3307496514552135
32,0.635365,-1.38124072265625,0.34244373580305254
32,0.64036,-1.3861219970703125,0.35512602896630624
32,0.645355,-1.390172216796875,0.36208044467101674
32,0.65035,-1.394327392578125,0.367456159002053
32,0.655345,-1.3988841796875,0.37970063550475447
32,0.66034,-1.4027874267578124,0.3889597021561112
32,0.665335,-1.407926025390625,0.39833486271468493
32,0.67033,-1.411842333984375,0.41035340089718686
32,0.675325,-1.416414892578125,0.41496853317986737
32,0.68032,-1.421570556640625,0.4373749348218472
32,0.685315,-1.426248779296875,0.44865163441778777
32,0.69031,-1.430465771484375,0.4500384173130843
32,0.695305,-1.435846923828125,0.47235478625961697
32,0.7003,-1.4405109619140626,0.48256947426899494
32,0.705295,-1.445146630859375,0.48234237170450955
32,0.71029,-1.4502230224609376,0.5073847283616197
32,0.715285,-1.4546622314453126,0.5115782098627297
32,0.72028,-1.4601006591796875,0.5317000225185416
32,0.725275,-1.4652484619140624,0.5397546070714383
32,0.73027,-1.4704579833984375,0.5613147252610695
32,0.735265,-1.476190234375,0.5951217076642816
32,0.74026,-1.4812951171875,0.5945796537504214
32,0.745255,-1.4870140380859376,0.6150597411043919
32,0.75025,-1.492138427734375,0.624351338480629
32,0.755245,-1.4979082275390625,0.6593635356790277
32,0.76024,-1.5034543701171874,0.6599699160089747
32,0.765235,-1.509244287109375,0.6881691614869806
32,0.77023,-1.5157723876953124,0.7203082909744314
32,0.775225,-1.5215393798828125,0.7350149222322355
32,0.78022,-1.5282760498046875,0.7507280521424593
32,0.785215,-1.5333346923828124,0.7744890105314954
32,0.79021,-1.5406363037109374,0.8221632666796488
32,0.795205,-1.5470175537109374,0.841815888001368
32,0.8002,-1.55372109375,0.8658270010401777
32,0.805195,-1.560246337890625,0.9394244125636029
32,0.81019,-1.5671172607421875,0.9565904538657942
32,0.815185,-1.5750232177734376,0.9566861981513427
32,0.82018,-1.5816803466796876,1.0149928831018227
32,0.825175,-1.591478857421875,1.1161739070927872
32,0.83017,-1.6009558837890625,1.2226648662072919
32,0.835165,-1.6090059326171875,1.3417980353038967
32,0.84016,-1.6192041015625,1.3726935697023483
32,0.845155,-1.6279932861328126,1.4918381447438818
32,0.85015,-1.64153505859375,1.6560879617175213
32,0.855145,-1.65309208984375,1.7077067592106898
32,0.86014,-1.661939794921875,1.8660041389482225
32,0.865135,-1.67094111328125,1.9060357633495748
32,0.87013,-1.690731640625,1.7923215261674117
32,0.875125,-1.700881787109375,1.9243802227866587
32,0.88012,-1.714994482421875,1.7298421420621388
32,0.885115,-1.7279891845703126,1.8142513121048423
32,0.89011,-1.7369875,1.6547192723669417
32,0.895105,-1.74818857421875,1.57050559458272
32,0.9001,-1.758722705078125,1.476459556773623
32,0.905095,-1.765995751953125,1.5009031624963107
32,0.91009,-1.776819482421875,1.302769450591444
32,0.915085,-1.783960400390625,1.2586548718607466
32,0.92008,-1.79101298828125,1.1947460086432313
32,0.925075,-1.7990829345703125,1.1476763341684872
32,0.93007,-1.8023564697265626,1.2631952384277856
32,0.935065,-1.8103277099609374,1.0772495620328322
32,0.94006,-1.8177695556640625,1.028742644157609
32,0.945055,-1.8225014404296875,0.9844903313210354
32,0.95005,-1.8283767822265624,0.956839680122637
32,0.955045,-1.83414677734375,0.9400230044060366
32,0.96004,-1.8388879150390625,0.9100117283194842
32,0.965035,-1.843464794921875,0.9114237645247165
32,0.97003,-1.848401171875,0.8515681092558259
32,0.975025,-1.8531430908203126,0.8195253925260807
32,0.98002,-1.8574353515625,0.7809098690876902
32,0.985015,-1.86130595703125,0.780067485333433
32,0.99001,-1.86537177734375,0.7453376891886053
32,0.995005,-1.868772021484375,0.7549672898193874
32,1.0,-1.872750439453125,0.7194236972859623
64,0.001,-1.0005059631347657,4.961016613829194e-7
64,0.005995,-1.0030149841308593,1.789541308903217e-5
64,0.01099,-1.0055357543945314,6.051175508182275e-5
64,0.015985,-1.0080081604003905,0.00012816876082133945
64,0.02098,-1.0105390625,0.00021943835687321828
64,0.025975,-1.0129711975097657,0.0003361565573887665
64,0.03097,-1.01551201171875,0.00048245329832066666
64,0.035965,-1.0179808959960936,0.0006463051702881822
64,0.04096,-1.0205694458007812,0.0008369991320305261
64,0.045955,-1.0229840026855468,0.001060207458109187
64,0.05095,-1.0254961242675782,0.0013066574035847773
64,0.055945,-1.0280387145996093,0.0015712449753771212
64,0.06094,-1.0304842163085937,0.0018760453263790113
64,0.065935,-1.033080322265625,0.002197888796387034
64,0.07093,-1.0355528442382813,0.0025314734386158396
64,0.075925,-1.0379985778808594,0.0029248349186761836
64,0.08092,-1.0406263671875,0.003317919621086777
64,0.085915,-1.0430781860351563,0.0037501573622832638
64,0.09091,-1.0455877014160155,0.00420322244669919
64,0.095905,-1.048137274169922,0.004618980421382342
64,0.1009,-1.050669561767578,0.005137356536304632
64,0.105895,-1.0532222351074219,0.005659557658860914
64,0.11089,-1.0557502136230468,0.0062344913423444505
64,0.115885,-1.0583414001464844,0.006893071007843531
64,0.12088,-1.0607741455078126,0.007459105643494791
64,0.125875,-1.0633599731445313,0.008114298550753057
64,0.13087,-1.0659333129882813,0.008759656268984757
64,0.135865,-1.0685424438476563,0.00949528392002378
64,0.14086,-1.071040380859375,0.010202083593889187
64,0.145855,-1.0735706176757813,0.010911542962060638
64,0.15085,-1.0761547424316407,0.01175993952606384
64,0.155845,-1.0787344482421874,0.012554180583554387
64,0.16084,-1.0812715209960937,0.013313704043842203
64,0.165835,-1.0838858459472656,0.014300696907827615
64,0.17083,-1.0864606018066407,0.015109868337518954
64,0.175825,-1.0891402221679687,0.01603051756233522
64,0.18082,-1.0916531616210938,0.01704798538002469
64,0.185815,-1.0942218627929687,0.01805937727582011
64,0.19081,-1.0968354248046874,0.01915447737562524
64,0.195805,-1.0995816223144532,0.020146315239326907
64,0.2008,-1.1020270751953125,0.021118445982956292
64,0.205795,-1.1047044860839843,0.02235077247775941
64,0.21079,-1.1073941223144532,0.02358471123981284
64,0.215785,-1.1100312377929686,0.024704399201152874
64,0.22078,-1.1125493041992187,0.026048322977699847
64,0.225775,-1.1153753784179687,0.027431997240692695
64,0.23077,-1.1180420043945312,0.0285472706843476
64,0.235765,-1.1206355285644531,0.029724469559613297
64,0.24076,-1.1233927124023437,0.0311184734130975
64,0.245755,-1.126071337890625,0.03241165950386626
64,0.25075,-1.1287772705078125,0.034039443660346946
64,0.255745,-1.1314840148925782,0.03520512719372728
64,0.26074,-1.1340695861816406,0.03709382687543713
64,0.265735,-1.136921124267578,0.03858749384755137
64,0.27073,-1.1396078979492188,0.04011739340712944
64,0.275725,-1.1422888488769531,0.04135738921043318
64,0.28072,-1.1451501708984375,0.04345800170044183
64,0.285715,-1.1478549072265625,0.04503749439272697
64,0.29071,-1.1505919494628907,0.046899138706233044
64,0.295705,-1.153474725341797,0.04888343537177292
64,0.3007,-1.1562346557617187,0.05094764139856361
64,0.305695,-1.1590197143554688,0.052362471898958
64,0.31069,-1.1618543762207032,0.054008547753518286
64,0.315685,-1.1646206604003906,0.05700813640021861
64,0.32068,-1.1674550415039062,0.0587376037826088
64,0.325675,-1.1703004150390626,0.06091757918146491
64,0.33067,-1.1731331237792968,0.0626093451229711
64,0.335665,-1.176063983154297,0.0640385173192816
64,0.34066,-1.1788979125976562,0.06725886592513416
64,0.345655,-1.1817882751464843,0.06963850870328475
64,0.35065,-1.1847286987304688,0.07176300157498319
64,0.355645,-1.1876568908691407,0.07386043039209862
64,0.36064,-1.1906291137695313,0.07630345672321798
64,0.365635,-1.1935377685546875,0.0786372618799911
64,0.37063,-1.1963963134765625,0.08113462320004113
64,0.375625,-1.1994592041015626,0.08407124267659001
64,0.38062,-1.202436639404297,0.08654650082808289
64,0.385615,-1.205385791015625,0.08970265322406257
64,0.39061,-1.2083867492675782,0.0921684974023236
64,0.395605,-1.2115089416503906,0.09457826909457658
64,0.4006,-1.2144456665039063,0.0982326552445786
64,0.405595,-1.2175679809570312,0.10169640096959347
64,0.41059,-1.2205992126464844,0.1035750610449902
64,0.415585,-1.2237319458007812,0.10689871157421417
64,0.42058,-1.2267628356933593,0.11027547435186585
64,0.425575,-1.2299550231933594,0.11364973184278085
64,0.43057,-1.233112939453125,0.11708039142641533
64,0.435565,-1.2362533935546876,0.11960696693857821
64,0.44056,-1.2393878845214843,0.12356208784579469
64,0.445555,-1.24266953125,0.12819197430315554
64,0.45055,-1.2458242614746093,0.1308750774090328
64,0.455545,-1.2490004272460937,0.13372137734205217
64,0.46054,-1.2522231079101562,0.1368383858684288
64,0.465535,-1.2555515014648437,0.14205023229186425
64,0.47053,-1.258853125,0.14586568537335198
64,0.475525,-1.262196533203125,0.14955552748370596
64,0.48052,-1.2654003967285157,0.1554475363961033
64,0.485515,-1.2687706787109374,0.15891903050713965
64,0.49051,-1.2721528991699218,0.1625927626537551
64,0.495505,-1.2755564575195313,0.1663878768046935
64,0.5005,-1.278973828125,0.17001868400015527
64,0.505495,-1.2824728759765625,0.17510409891491757
64,0.51049,-1.2859969787597656,0.17912128638808883
64,0.515485,-1.2893643615722656,0.18392106244764092
64,0.52048,-1.2928540954589844,0.18958515908821819
64,0.525475,-1.2964138732910155,0.1962872093811393
64,0.53047,-1.2998642700195313,0.20092288979088366
64,0.535465,-1.3035815307617187,0.20599219352530537
64,0.54046,-1.3070222351074219,0.21133761412911586
64,0.545455,-1.310815350341797,0.21751531338384095
64,0.55045,-1.3145674255371094,0.22160000993911433
64,0.555445,-1.3181403869628907,0.22689931831140858
64,0.56044,-1.3217060729980468,0.2347690687325912
64,0.565435,-1.3256046325683595,0.23866759877347765
64,0.57043,-1.329151953125,0.244426612645717
64,0.575425,-1.3331914855957032,0.2509822063940367
64,0.58042,-1.3369537109375,0.25887576404440565
64,0.585415,-1.3409243774414064,0.26592533397170115
64,0.59041,-1.3447098083496094,0.2733724914786904
64,0.595405,-1.3486596252441405,0.2817724829782361
64,0.6004,-1.352597930908203,0.2860905239587588
64,0.605395,-1.3566350463867187,0.2951829593851803
64,0.61039,-1.3607271911621093,0.29775790321613077
64,0.615385,-1.3648465270996093,0.3112528393190727
64,0.62038,-1.3687868286132812,0.3169838948309381
64,0.625375,-1.3729582092285155,0.3226747640372885
64,0.63037,-1.3770889709472656,0.33737763213146155
64,0.635365,-1.3815144653320313,0.344221134485515
64,0.64036,-1.385497332763672,0.35355278512245975
64,0.645355,-1.3896033813476563,0.35884793498849105
64,0.65035,-1.3944396240234376,0.3699042546948851
64,0.655345,-1.3987113342285156,0.3808132074943274
64,0.66034,-1.4029055908203125,0.38664437303826416
64,0.665335,-1.407297625732422,0.39768961910170003
64,0.67033,-1.4118830139160157,0.41213455597121157
64,0.675325,-1.416356951904297,0.4164841371147919
64,0.68032,-1.42124013671875,0.42924501948048194
64,0.685315,-1.4257728454589844,0.4463041326242072
64,0.69031,-1.43042744140625,0.4547128780161428
64,0.695305,-1.4353403747558593,0.46689390851213325
64,0.7003,-1.4400843383789061,0.46991313171515514
64,0.705295,-1.4449763427734374,0.48454302231088325
64,0.71029,-1.4499057861328124,0.49692311525247446
64,0.715285,-1.4550695434570313,0.5200939071568301
64,0.72028,-1.4602597778320312,0.5208258893710939
64,0.725275,-1.4652765930175782,0.5419205885235807
64,0.73027,-1.4705240112304687,0.5579023299195931
64,0.735265,-1.475845068359375,0.5771494895852733
64,0.74026,-1.4810286743164063,0.5966222614183698
64,0.745255,-1.4865297485351563,0.6123458695066065
64,0.75025,-1.492114404296875,0.633197747988714
64,0.755245,-1.4978827880859376,0.6349354665006032
64,0.76024,-1.503049658203125,0.6644279749399866
64,0.765235,-1.5091921569824218,0.6922678452723834
64,0.77023,-1.5149172973632812,0.6975633630633645
64,0.775225,-1.5214480163574218,0.7180813143674191
64,0.78022,-1.527045770263672,0.7405103393358087
64,0.785215,-1.5335787048339844,0.783933503125333
64,0.79021,-1.540378076171875,0.7985387124371612
64,0.795205,-1.5469766540527343,0.8054121035576162
64,0.8002,-1.5533881469726563,0.8672838336374512
64,0.805195,-1.5602551086425782,0.8996889803825228
64,0.81019,-1.56718388671875,0.9188985469786654
64,0.815185,-1.573930645751953,0.9766038296688613
64,0.82018,-1.5810146728515626,0.9910561618374256
64,0.825175,-1.5887311950683594,1.0234281955327973
64,0.83017,-1.59652607421875,1.1082294279151554
64,0.835165,-1.6052830993652343,1.1340829706075262
64,0.84016,-1.6136410888671875,1.3057558985994415
64,0.845155,-1.6220076293945314,1.2148232672596555
64,0.85015,-1.6323046142578126,1.3670918832393042
64,0.855145,-1.642851123046875,1.5856098002598173
64,0.86014,-1.65212783203125,1.7274454398363692
64,0.865135,-1.6680499389648438,1.877545695319558
64,0.87013,-1.6744711547851563,2.007375630121018
64,0.875125,-1.693886456298828,2.296679601556717
64,0.88012,-1.705285125732422,2.270632044170575
64,0.885115,-1.7203438354492187,2.179614991511227
64,0.89011,-1.7353506225585937,1.8471776358650343
64,0.895105,-1.745932342529297,1.8305300862850233
64,0.9001,-1.756496240234375,1.5621483938850786
64,0.905095,-1.7653932434082031,1.5070845695108026
64,0.91009,-1.7741172790527344,1.3530086337116056
64,0.915085,-1.782738818359375,1.3305911251971332
64,0.92008,-1.7906719177246093,1.2254533439616686
64,0.925075,-1.7979292724609375,1.1574890778928584
64,0.93007,-1.8048341552734375,1.1315192602761213
64,0.935065,-1.81090234375,1.0964255772293334
64,0.94006,-1.8168974060058594,1.0572696976309597
64,0.945055,-1.8227993591308593,1.0013154752734328
64,0.95005,-1.8283295776367188,0.9753273606730726
64,0.955045,-1.833177459716797,0.985421783822553
64,0.96004,-1.8386309265136718,0.9187630780093502
64,0.965035,-1.8435432678222656,0.8705665207748023
64,0.97003,-1.8482809448242188,0.8505525356741098
64,0.975025,-1.8527263793945312,0.8313365753308438
64,0.98002,-1.8568840087890626,0.8051462812876184
64,0.985015,-1.86141640625,0.7767044800522478
64,0.99001,-1.8651280883789063,0.7753877952197199
64,0.995005,-1.868900164794922,0.7552039117959715
64,1.0,-1.872759442138672,0.7303318722744717
